company_name,status_label,year,current_assets,cogs,depreciation_&_amortization,ebitda,inventory,net_income,total_receivables,market_value,net_sales,total_assets,longterm_debt,ebit,gross_profit,current_liabilities,retained_earnings,total_revenue,total_liabilities,total_operating_expenses
C_70,alive,2011,17.615,8.097,6.127,10.083,23.397,0.506,4.762,12.2689,22.221,74.535,35.985,3.956,14.124,9.944,6.768,22.221,49.364,12.138
C_70,alive,2012,15.956,4.153,5.965,8.85,23.397,0.038,4.107,12.5744,17.048,73.323,35.56,2.885,12.895,9.653,6.449,17.048,48.493,8.198
C_70,alive,2013,7.706,4.331,6.309,9.343,23.397,-0.312,4.665,12.7669,17.584,71.742,32.53,3.034,13.253,11.785,6.052,17.584,47.687,8.241
C_70,alive,2014,14.247,3.967,6.171,7.82,23.397,-0.952,3.323,15.0644,15.417,67.528,20.776,1.649,11.45,16.251,5.542,15.417,41.374,7.597
C_70,alive,2015,6.007,3.694,6.139,9.358,23.397,-1.522,3.145,9.8698,16.548,54.114,16.113,3.219,12.854,8.698,4.02,16.548,28.934,7.19
C_70,alive,2016,8.388,3.643,6.262,11.255,23.397,0.93,4.375,18.3178,18.7,60.598,19.958,4.993,15.057,8.681,4.95,18.7,33.425,7.445
C_70,alive,2017,8.893,4.292,6.601,10.941,23.397,1.923,5.235,14.826,19.556,58.176,15.87,4.34,15.264,9.007,6.873,19.556,28.291,8.615
C_70,alive,2018,9.946,5.483,6.745,10.237,23.397,1.023,6.878,13.5993,19.714,57.502,13.64,3.492,14.231,9.474,7.896,19.714,26.454,9.477
C_71,alive,2002,71.396,26.531,1.796,6.318,23.397,7.586,10.62,82.0142,59.302,94.34,58.9395,4.522,32.771,17.16,23.108,59.302,17.16,52.984
C_71,alive,2003,76.287,24.196,1.551,5.541,23.397,5.717,9.584,136.3406,54.658,97.236,58.9395,3.99,30.462,16.326,23.281,54.658,16.326,49.117
C_71,alive,2004,70.794,31.631,1.211,4.461,23.397,3.284,12.511,126.9986,64.544,104.344,58.9395,3.25,32.913,22.589,19.802,64.544,22.589,60.083
C_71,alive,2005,80.536,35.781,1.353,7.361,23.397,5.019,15.816,179.7957,76.63,109.889,58.9395,6.008,40.849,25.488,18.052,76.63,26.358,69.269
C_71,alive,2006,91.678,37.574,1.374,11.579,23.397,8.433,16.349,218.1872,84.367,117.816,58.9395,10.205,46.793,28.327,18.765,84.367,30.024,72.788
C_71,alive,2007,94.961,42.013,1.369,10.66,23.397,6.533,15.874,156.4517,89.001,120.217,58.9395,9.291,46.988,26.899,17.792,89.001,28.101,78.341
C_71,alive,2008,70.361,33.95,1.524,8.974,23.397,3.016,13.229,140.3595,78.024,112.319,58.9395,7.45,44.074,24.929,11.625,78.024,26.092,69.05
C_71,alive,2009,52.543,31.703,1.666,9.645,23.397,5.704,11.14,162.1399,75.276,97.175,58.9395,7.979,43.573,23.415,8.209,75.276,24.895,65.631
C_71,alive,2010,66.122,36.947,3.922,13.334,23.397,7.364,18.56,202.669,85.589,104.832,58.9395,9.412,48.642,29.401,6.257,85.589,30.776,72.255
C_71,alive,2011,82.392,42.155,4.302,20.47,23.397,11.343,19.812,223.8664,102.636,116.553,58.9395,16.168,60.481,32.283,8.024,102.636,33.523,82.166
C_71,alive,2012,79.848,41.983,4.153,17.937,23.397,10.411,16.92,227.0874,100.467,113.07,58.9395,13.784,58.484,28.76,5.398,100.467,29.826,82.53
C_71,alive,2013,93.347,41.646,2.605,17.199,23.397,10.331,19.795,272.0119,100.601,131.22,58.9395,14.594,58.955,34.527,7.368,100.601,38.66,83.402
C_71,alive,2014,85.59,45.019,5.834,15.458,23.397,8.128,19.603,277.5604,102.873,134.266,58.9395,9.624,57.854,39.25,4.159,102.873,41.34,87.415
C_71,alive,2015,94.095,48.883,5.618,19.145,23.397,10.242,20.548,263.8809,113.889,136.724,58.9395,13.527,65.006,39.294,2.897,113.889,41.83,94.744
C_71,alive,2017,107.525,44.549,6.031,19.711,23.397,12.053,22.018,390.5836,112.703,162.965,58.9395,13.68,68.154,46.123,3.366,112.703,50.381,92.992
C_73,alive,1999,24.62,21.1,2.542,5.678,12.436,2.129,5.274,32.521,37.565,43.622,3.691,3.136,16.465,5.46,26.915,37.565,11.237,31.887
C_73,alive,2000,36.696,33.342,3.062,17.127,16.133,9.071,12.686,219.7944,66.508,59.787,3.486,14.065,33.166,9.609,35.914,66.508,15.466,49.381
C_75,alive,1999,34.073,32.733,3.214,10.194,16.75,3.236,15.953,15.0063,69.212,55.579,5.145,6.98,36.479,22.786,22.521,69.212,29.508,59.018
C_75,alive,2000,45.746,38.457,2.949,11.778,21.203,4.311,22.849,33.2153,77.98,66.091,18.647,8.829,39.523,16.624,24.354,77.98,36.803,66.202
C_75,alive,2001,44.375,43.112,2.085,11.69,24.03,5.64,17.114,52.1612,87.017,68.565,14.165,9.605,43.905,18.997,26.172,87.017,34.607,75.327
C_75,alive,2002,43.774,55.404,1.392,13.271,21.228,7.049,18.112,85.7814,100.671,75.448,17.765,11.879,45.267,15.912,32.349,100.671,35.205,87.4
C_81,alive,2000,10.805,13.35,0.761,1.49,3.191,0.839,2.899,8.2346,18.519,17.106,4.5,0.729,5.169,1.18,6.806,18.519,5.68,17.029
C_81,alive,2003,6.583,9.554,0.354,0.018,2.366,-0.349,1.309,6.9014,12.083,10.413,58.9395,-0.336,2.529,3.584,2.267,12.083,3.584,12.065
C_81,alive,2004,12.469,9.367,0.347,-2.317,4.62,-3.37,1.727,12.1948,10.882,13.288,58.9395,-2.664,1.515,5.931,-1.103,10.882,9.706,13.199
C_82,alive,2002,120.484,164.758,7.63,18.138,47.055,2.261,39.059,117.1251,212.376,235.05,13.311,10.508,47.618,34.903,37.383,212.376,85.029,194.238
C_82,alive,2003,134.326,141.739,6.214,13.677,48.26,-2.19,38.802,131.9702,180.233,234.123,13.311,7.463,38.494,34.029,32.765,180.233,88.493,166.556
C_86,alive,2006,66.859,285.357,3.464,2.783,23.397,-1.06,64.196,46.1797,346.987,96.231,58.9395,-0.681,61.63,38.018,31.186,346.987,40.497,344.204
C_86,alive,2010,22.396,82.051,0.86,0.131,23.397,-0.48,17.425,12.0666,106.688,23.612,58.9395,-0.729,24.637,8.023,-11.628,106.688,9.143,106.557
C_86,alive,2011,23.64,82.102,0.632,4.737,23.397,3.294,18.016,28.0841,109.118,26.192,58.9395,4.105,27.016,7.452,-8.334,109.118,7.859,104.381
C_86,alive,2012,22.168,81.401,0.646,1.16,23.397,0.33,16.095,16.1264,105.79,24.719,58.9395,0.514,24.389,5.297,-8.004,105.79,5.571,104.63
C_87,alive,1999,44.008,26.278,1.433,9.229,8.385,6.95,6.795,115.5223,45.739,58.467,58.9395,7.796,19.461,4.955,17.791,45.739,6.622,36.51
C_88,alive,1999,15.924,19.801,1.38,0.067,8.019,-0.987,4.657,34.3699,28.886,37.118,11.481,-1.313,9.085,6.72,5.344,28.886,21.856,28.819
C_88,alive,2000,14.169,29.24,1.439,1.891,6.614,-1.623,5.475,16.3989,39.557,33.076,11.013,0.452,10.317,5.805,3.37,39.557,19.628,37.666
C_88,alive,2001,10.424,17.356,1.334,3.888,4.167,0.528,3.82,16.851,28.084,25.269,2.158,2.554,10.728,5.904,3.659,28.084,11.518,24.196
C_89,alive,2000,12.471,16.412,0.282,-0.087,4.721,-0.263,4.84,7.5859,20.459,20.472,0.825,-0.369,4.047,6.85,8.799,20.459,7.911,20.546
C_89,alive,2001,16.205,22.475,0.312,1.937,7.233,0.905,4.726,11.0373,28.899,23.202,1.162,1.625,6.424,8.452,9.761,28.899,9.614,26.962
C_96,alive,2005,2.178,6.667,0.888,2.388,0.387,0.659,1.746,29.8329,9.055,32.742,9.0,1.5,2.388,5.424,8.741,9.055,21.013,6.667
C_99,alive,2008,16.57,4.692,0.458,0.747,7.496,0.019,3.275,311.885,6.968,36.12,4.397,0.289,2.276,13.415,0.916,6.968,17.812,6.221
C_99,alive,2013,5.692,15.619,0.876,-1.578,2.604,-2.518,0.737,20.1548,16.839,27.701,1.0,-2.454,1.22,13.298,-18.175,16.839,14.298,18.417
C_99,alive,2014,2.703,3.215,0.69,-0.407,1.93,-4.037,0.383,10.5813,4.276,21.68,0.51,-1.097,1.061,11.872,-22.28,4.276,12.382,4.683
C_106,alive,1999,5.508,21.352,0.72,3.505,0.745,2.74,4.308,21.3319,27.791,52.848,3.573,2.785,6.439,16.013,-6.855,27.791,20.493,24.286
C_106,alive,2006,18.538,79.889,0.859,12.77,3.576,7.875,10.119,71.1018,98.502,71.59,5.108,11.911,18.613,18.756,5.403,98.502,26.025,85.732
C_106,alive,2007,22.523,88.861,1.075,12.158,2.888,7.771,13.99,172.9053,108.638,84.221,9.078,11.083,19.777,19.622,13.175,108.638,30.809,96.48
C_106,alive,2009,26.299,93.443,2.69,14.999,5.065,6.627,17.402,56.2932,117.587,90.487,23.44,12.309,24.144,8.032,8.23,117.587,38.021,102.588
C_106,alive,2010,26.575,119.624,2.704,8.556,5.917,2.686,11.463,104.6789,139.11,92.528,20.836,5.852,19.486,7.581,11.019,139.11,35.688,130.554
C_106,alive,2011,41.822,170.606,3.47,17.134,9.456,8.43,23.198,201.2389,199.517,110.612,22.739,13.664,28.911,12.109,19.438,199.517,44.374,182.383
C_106,alive,2012,41.359,188.797,3.823,21.279,9.84,10.321,16.984,197.778,222.858,120.376,14.239,17.456,34.061,12.191,34.771,222.858,38.144,201.579
C_114,alive,1999,11.91,12.466,0.58,0.563,9.075,-0.63,2.462,5.028,17.227,15.078,0.42,-0.017,4.761,8.438,5.458,17.227,8.858,16.664
C_114,alive,2000,8.61,11.35,0.517,-0.202,7.184,-2.166,1.331,3.8465,14.229,10.707,0.345,-0.719,2.879,6.308,3.292,14.229,6.653,14.431
C_114,alive,2002,4.34,7.878,0.252,1.054,3.577,0.569,0.593,7.2675,10.9,5.921,0.521,0.802,3.022,2.08,1.479,10.9,2.788,9.846
C_114,alive,2004,7.946,8.875,0.311,1.404,6.298,1.402,0.737,11.8218,12.784,10.646,1.789,1.093,3.909,2.513,4.545,12.784,4.447,11.38
C_114,alive,2005,9.482,9.946,0.269,1.958,6.526,0.977,0.956,9.5206,14.619,11.782,2.558,1.689,4.673,2.06,5.424,14.619,4.618,12.661
C_114,alive,2006,11.219,13.845,0.304,2.077,5.998,0.934,2.314,12.5999,19.854,14.614,3.852,1.773,6.009,2.717,6.259,19.854,6.569,17.777
C_114,alive,2007,13.785,17.49,0.347,4.104,8.902,2.234,3.088,46.8224,25.518,19.967,6.07,3.757,8.028,3.548,8.295,25.518,9.824,21.414
C_114,alive,2008,19.756,23.484,0.595,3.361,15.423,1.83,3.338,16.2629,32.041,27.226,6.083,2.766,8.557,8.643,9.885,32.041,15.216,28.68
C_114,alive,2009,16.726,20.268,0.656,1.365,12.07,0.762,2.348,15.4014,26.296,23.92,5.796,0.709,6.028,4.843,10.409,26.296,11.252,24.931
C_114,alive,2010,17.93,21.425,0.716,2.611,14.052,1.053,2.494,38.2764,28.951,26.778,6.454,1.895,7.526,6.166,11.221,28.951,13.188,26.34
C_114,alive,2011,16.696,19.833,0.78,2.71,13.414,1.249,2.03,24.2768,27.62,25.855,5.743,1.93,7.787,4.57,12.229,27.62,11.124,24.91
C_114,alive,2012,20.126,25.572,0.853,5.181,14.429,2.665,2.778,22.1513,36.457,31.229,7.301,4.328,10.885,5.959,14.491,36.457,14.158,31.276
C_114,alive,2013,19.751,25.156,0.704,2.652,14.964,1.551,3.109,25.2897,34.227,32.768,6.252,1.948,9.071,7.269,15.637,34.227,14.474,31.575
C_114,alive,2014,20.066,26.539,0.907,2.572,15.107,0.935,3.062,21.4196,36.17,32.846,5.948,1.665,9.631,6.504,16.573,36.17,13.594,33.598
C_114,alive,2015,19.962,20.233,0.929,0.934,15.906,-0.558,2.404,12.3373,27.936,31.332,4.627,0.005,7.703,7.338,15.812,27.936,12.812,27.002
C_114,alive,2016,17.622,15.566,0.672,0.286,13.637,-0.821,1.686,13.3543,21.558,27.243,1.387,-0.386,5.992,7.057,14.689,21.558,9.767,21.272
C_114,alive,2017,14.433,15.931,0.702,-0.95,12.032,-1.637,1.911,11.2256,20.715,24.38,2.749,-1.652,4.784,5.05,13.096,20.715,8.389,21.665
C_114,alive,2018,12.145,15.255,0.961,-1.543,10.356,-3.387,1.66,10.0762,19.727,21.325,2.523,-2.504,4.472,5.765,9.967,19.727,8.288,21.27
C_117,alive,2001,27.557,28.643,1.642,0.914,10.242,-0.233,9.174,16.0013,49.391,38.404,58.9395,-0.728,20.748,6.102,31.391,49.391,6.979,48.477
C_117,alive,2002,24.954,29.501,1.387,0.289,8.901,-1.882,8.347,15.1585,48.973,35.21,58.9395,-1.098,19.472,6.129,29.036,48.973,6.129,48.684
C_117,alive,2003,32.017,31.543,1.249,4.879,9.11,3.217,9.815,70.9052,55.781,42.065,58.9395,3.63,24.238,7.518,32.02,55.781,7.518,50.902
C_117,alive,2004,36.726,31.7,1.229,3.799,9.364,2.71,9.352,49.9827,55.975,47.039,58.9395,2.57,24.275,7.458,28.597,55.975,8.631,52.176
C_117,alive,2005,39.662,33.434,1.209,4.364,9.81,2.551,10.624,54.7754,59.301,49.647,58.9395,3.155,25.867,8.44,30.179,59.301,9.346,54.937
C_117,alive,2006,44.168,37.131,1.39,4.88,11.395,6.059,12.113,70.658,65.519,58.001,58.9395,3.49,28.388,9.874,22.568,65.519,12.043,60.639
C_117,alive,2007,48.384,39.674,1.587,6.3,14.051,4.31,12.761,66.6778,72.371,61.699,58.9395,4.713,32.697,8.973,24.713,72.371,12.344,66.071
C_117,alive,2008,48.023,39.309,1.406,6.032,12.826,2.964,9.246,49.1117,71.783,62.155,58.9395,4.626,32.474,7.904,25.351,71.783,10.684,65.751
C_117,alive,2009,49.868,35.936,1.467,3.43,12.039,2.766,9.174,51.8883,64.031,64.676,58.9395,1.963,28.095,8.158,26.72,64.031,10.857,60.601
C_117,alive,2010,49.7,40.773,1.576,4.232,14.405,2.062,11.112,56.8733,71.016,64.999,58.9395,2.656,30.243,7.503,27.11,71.016,10.71,66.784
C_117,alive,2011,52.478,45.9,1.51,6.107,14.129,3.132,11.8,59.6827,79.193,67.062,58.9395,4.597,33.293,8.272,28.04,79.193,11.399,73.086
C_117,alive,2012,70.122,36.165,1.331,4.257,11.179,10.767,9.926,73.69,61.224,79.913,58.9395,2.926,25.059,13.525,36.265,61.224,16.076,56.967
C_117,alive,2013,65.034,40.108,1.279,3.124,15.178,3.212,11.856,103.2833,68.592,77.964,58.9395,1.845,28.484,9.892,37.377,68.592,11.35,65.468
C_117,alive,2014,61.918,49.307,2.063,9.294,15.582,4.662,14.535,108.4025,88.347,74.33,58.9395,7.231,39.04,9.569,39.036,88.347,10.819,79.053
C_117,alive,2015,54.514,54.435,2.065,8.108,14.89,4.525,15.666,115.196,94.658,77.963,58.9395,6.043,40.223,9.548,41.237,94.658,10.59,86.55
C_118,alive,1999,17.181,32.398,3.688,10.877,8.721,4.795,6.852,55.9806,50.637,59.852,15.947,7.189,18.239,11.738,25.727,50.637,32.015,39.76
C_118,alive,2000,23.915,48.522,4.248,13.856,10.521,6.095,12.837,74.224,71.968,67.02,17.746,9.608,23.446,10.194,31.816,71.968,32.83,58.112
C_118,alive,2001,30.58,59.587,4.445,14.916,9.012,6.498,11.828,91.2532,85.377,71.047,15.819,10.471,25.79,8.934,38.313,85.377,30.376,70.461
C_118,alive,2003,23.276,25.227,1.212,2.461,5.707,1.113,4.383,37.7676,33.182,45.474,12.482,1.249,7.955,4.509,23.305,33.182,22.534,30.721
C_118,alive,2004,24.482,28.814,1.273,0.855,7.11,-0.734,5.88,39.2711,34.696,45.236,11.154,-0.418,5.882,6.378,22.862,34.696,22.576,33.841
C_118,alive,2005,38.104,57.111,2.373,6.997,19.381,2.237,12.635,83.4722,74.354,66.439,10.304,4.624,17.243,24.755,25.242,74.354,41.021,67.357
C_118,alive,2006,51.656,84.59,2.929,12.595,31.57,5.736,17.165,136.8912,110.767,82.538,9.426,9.666,26.177,34.219,29.475,110.767,51.19,98.172
C_119,alive,1999,21.635,31.895,0.27,1.141,17.459,0.391,3.377,7.1363,38.47,25.293,1.809,0.871,6.575,9.931,-10.151,38.47,12.113,37.329
C_125,alive,1999,34.269,48.798,0.889,2.969,14.261,1.864,15.899,25.0031,66.123,46.256,3.657,2.08,17.325,16.561,5.675,66.123,20.451,63.154
C_125,alive,2000,29.618,65.943,1.091,4.521,12.423,2.196,12.361,25.136,85.692,43.457,3.035,3.43,19.749,11.778,7.545,85.692,15.328,81.171
C_125,alive,2003,18.985,33.02,1.191,-0.963,8.144,-5.401,8.399,14.0209,45.109,29.835,2.313,-2.154,12.089,13.308,-9.191,45.109,15.824,46.072
C_125,alive,2004,12.639,26.902,0.518,-1.689,3.377,-5.327,6.33,11.9669,37.216,16.807,58.9395,-2.207,10.314,7.373,-13.986,37.216,7.373,38.905
C_126,alive,2003,18.964,17.675,0.243,-0.452,23.397,-1.212,9.024,40.6899,17.223,23.538,3.272,-0.695,-0.452,18.92,-16.286,17.223,24.916,17.675
C_129,alive,1999,24.643,45.55,1.732,1.129,10.098,-0.613,8.959,11.7728,54.914,38.61,8.364,-0.603,9.364,8.802,2.264,54.914,18.981,53.785
C_129,alive,2000,26.315,51.229,1.944,1.798,11.165,-0.406,11.812,4.9971,62.595,41.428,10.355,-0.146,11.366,8.943,1.771,62.595,21.549,60.797
C_129,alive,2001,19.839,11.264,1.534,-0.014,0.977,1.232,7.154,10.362,19.781,29.833,3.123,-1.548,8.517,6.745,3.162,19.781,10.556,19.795
C_129,alive,2002,19.159,14.446,1.117,2.167,1.147,0.482,6.922,9.5966,26.052,28.676,2.727,1.05,11.606,4.853,3.644,26.052,8.324,23.885
C_129,alive,2003,19.473,17.508,1.227,1.344,1.32,0.273,5.348,14.8588,30.487,30.815,2.097,0.117,12.979,6.041,3.917,30.487,8.88,29.143
C_129,alive,2004,20.53,22.499,1.539,3.127,1.567,0.514,8.739,64.6668,41.232,35.598,1.586,1.588,18.733,7.926,4.431,41.232,11.027,38.105
C_129,alive,2005,18.424,26.243,1.736,5.122,1.458,1.9,11.765,92.938,45.392,38.803,0.635,3.386,19.149,10.807,10.187,45.392,11.442,40.27
C_129,alive,2006,25.63,37.807,2.304,8.006,1.985,3.049,16.316,121.5584,62.46,49.856,8.618,5.702,24.653,8.533,13.237,62.46,17.151,54.454
C_129,alive,2007,28.926,45.1,2.583,8.43,2.007,3.086,20.628,81.379,74.535,54.846,7.01,5.847,29.435,10.313,16.323,74.535,17.897,66.105
C_129,alive,2008,35.118,52.391,2.727,8.92,2.919,2.844,21.493,67.06,86.837,71.079,14.276,6.193,34.446,14.852,19.167,86.837,30.403,77.917
C_129,alive,2009,31.238,61.289,3.044,9.814,2.985,2.867,21.297,68.928,98.895,67.637,8.199,6.77,37.606,13.358,22.034,98.895,23.381,89.081
C_131,failed,1999,11.9,12.612,1.028,-0.13,5.184,-2.033,3.69,18.882,28.128,23.493,58.9395,-1.158,15.516,3.989,-32.5,28.128,3.989,28.258
C_131,failed,2001,10.603,8.753,1.05,1.383,5.338,0.378,1.622,10.015,17.594,21.217,58.9395,0.333,8.841,3.163,-35.598,17.594,4.288,16.211
C_131,failed,2003,11.231,17.497,1.309,-0.071,5.96,-1.506,3.098,42.7738,29.103,22.784,1.953,-1.38,11.606,8.212,-40.482,29.103,10.165,29.174
C_131,failed,2004,10.566,17.009,1.241,1.515,4.614,0.036,3.325,65.7136,30.821,23.017,1.324,0.274,13.812,8.322,-40.446,30.821,9.646,29.306
C_136,alive,1999,34.958,64.319,3.711,15.917,13.041,6.593,19.571,49.2205,92.544,84.804,31.075,12.206,28.225,19.829,29.56,92.544,51.783,76.627
C_136,alive,2000,40.042,86.154,4.52,20.064,15.812,8.172,21.577,88.4304,121.406,88.368,22.947,15.544,35.252,21.31,37.732,121.406,44.988,101.342
C_137,alive,1999,24.041,30.168,7.352,14.456,4.1,0.054,18.183,66.2235,68.293,68.251,6.714,7.104,38.125,13.381,10.885,68.293,22.37,53.837
C_137,alive,2000,26.117,36.688,7.942,10.292,5.946,1.441,18.287,42.8334,71.921,64.951,6.585,2.35,35.233,8.422,11.888,71.921,16.988,61.629
C_142,alive,1999,17.191,57.483,2.853,4.716,7.819,1.137,6.3,10.3635,67.024,46.894,15.705,1.863,9.541,8.932,18.433,67.024,27.41,62.308
C_142,alive,2000,15.078,67.932,3.005,0.585,6.519,-3.066,6.908,4.8458,73.346,43.357,1.31,-2.42,5.414,25.028,15.367,73.346,26.875,72.761
C_142,alive,2001,14.244,63.108,3.355,7.646,4.983,3.846,6.277,8.602,76.305,40.28,9.794,4.291,13.197,7.527,19.213,76.305,19.835,68.659
C_142,alive,2002,15.232,63.501,2.442,4.492,6.615,1.899,5.549,14.6952,73.772,41.808,7.377,2.05,10.271,8.775,21.112,73.772,19.416,69.28
C_143,alive,1999,63.209,106.369,7.365,22.367,25.204,8.641,29.107,46.782,168.881,119.145,26.591,15.002,62.512,29.953,30.948,168.881,68.978,146.514
C_143,alive,2000,70.303,117.86,9.097,25.641,29.471,8.233,32.504,55.7235,187.513,135.769,37.456,16.544,69.653,35.377,37.226,187.513,83.06,161.872
C_143,alive,2001,58.793,104.752,9.082,16.477,25.619,-0.308,24.644,44.0473,160.369,118.255,25.173,7.395,55.617,32.992,34.477,160.369,68.237,143.892
C_143,alive,2002,57.008,101.25,8.113,14.915,24.882,1.361,22.732,38.0635,154.354,115.584,19.547,6.802,53.104,33.158,35.95,154.354,64.068,139.439
C_143,alive,2003,57.696,100.328,7.797,14.12,25.516,2.649,23.511,45.5228,152.696,118.229,27.785,6.323,52.368,25.123,38.592,152.696,63.931,138.576
C_146,alive,1999,9.117,15.53,2.028,7.041,2.748,3.094,3.981,38.248,29.682,22.03,0.65,5.013,14.152,2.835,15.516,29.682,4.091,22.641
C_146,alive,2000,11.368,17.142,2.015,7.953,2.554,3.729,5.044,61.162,33.198,23.222,58.9395,5.938,16.056,3.28,18.968,33.198,3.642,25.245
C_146,alive,2001,17.024,25.595,2.621,10.776,5.575,5.11,7.13,100.3237,46.142,44.477,11.323,8.155,20.547,6.477,23.773,46.142,19.145,35.366
C_146,alive,2002,18.811,33.97,2.917,15.102,7.238,7.416,7.159,116.0568,60.197,53.298,9.581,12.185,26.227,7.927,30.807,60.197,20.029,45.095
C_146,alive,2003,23.63,37.198,3.525,12.54,5.961,5.638,7.233,110.808,61.875,56.906,7.839,9.015,24.677,6.075,36.056,61.875,17.125,49.335
C_149,alive,1999,30.466,63.335,3.002,8.842,18.478,2.816,9.285,19.5533,86.027,52.905,0.591,5.84,22.692,15.619,31.916,86.027,16.309,77.185
C_149,alive,2001,31.684,56.937,2.772,6.046,19.933,1.582,7.86,18.3047,78.068,55.782,0.302,3.274,21.131,14.863,36.233,78.068,15.375,72.022
C_153,alive,1999,65.761,61.237,5.669,11.598,5.293,-0.498,49.46,144.9288,143.773,98.302,19.296,5.929,82.536,56.687,16.575,143.773,75.983,132.175
C_159,alive,1999,44.882,7.745,0.859,3.242,5.543,1.278,7.397,42.3054,20.155,48.765,58.9395,2.383,12.41,2.913,-3.832,20.155,3.512,16.913
C_159,alive,2000,47.806,12.218,1.067,6.094,6.365,4.646,7.644,51.2518,27.581,52.271,58.9395,5.027,15.363,5.486,0.682,27.581,6.419,21.487
C_160,alive,1999,4.759,7.032,0.124,-1.48,1.734,-0.763,0.934,31.1246,8.476,7.556,0.791,-1.604,1.444,3.213,-22.299,8.476,4.004,9.956
C_160,alive,2000,7.696,8.272,0.159,-0.423,1.41,1.867,1.905,5.4947,11.085,8.215,0.355,-0.582,2.813,2.397,-20.432,11.085,2.752,11.508
C_160,alive,2002,4.743,9.946,0.25,0.079,0.575,-0.423,1.354,3.9273,13.335,8.067,0.835,-0.171,3.389,3.233,-22.017,13.335,4.243,13.256
C_161,alive,2000,70.268,91.571,2.245,-0.457,32.796,-0.806,24.415,22.2561,149.435,89.549,7.637,-2.702,57.864,14.715,38.473,149.435,29.803,149.892
C_161,alive,2001,69.676,81.989,1.983,3.834,35.642,0.932,16.432,59.1626,144.121,88.612,5.162,1.851,62.132,14.471,39.247,144.121,27.891,140.287
C_161,alive,2005,36.066,60.565,0.654,10.846,19.081,8.048,12.02,61.1072,105.488,41.831,0.533,10.192,44.923,15.348,-11.852,105.488,30.722,94.642
C_161,alive,2006,34.809,61.183,0.511,9.628,25.977,4.863,6.683,67.6148,105.162,40.444,0.439,9.117,43.979,18.816,-14.213,105.162,31.448,95.534
C_161,alive,2008,55.476,64.52,0.641,13.494,10.842,9.785,12.653,90.2909,109.499,67.943,0.187,12.853,44.979,9.751,19.718,109.499,21.914,96.005
C_161,alive,2010,69.405,72.428,0.867,15.603,13.486,9.4,8.302,120.5579,123.787,83.369,58.9395,14.736,51.359,10.312,24.471,123.787,28.773,108.184
C_161,alive,2011,64.786,81.405,1.891,14.622,25.5,7.51,11.819,124.6778,129.568,115.979,24.286,12.731,48.163,18.1,31.199,129.568,53.456,114.946
C_167,alive,2012,4.079,1.829,2.524,1.358,23.397,-1.697,1.242,153.75,5.039,14.718,0.856,-1.166,3.21,8.4,-2.136,5.039,9.256,3.681
C_169,alive,1999,8.993,23.184,0.091,1.022,4.553,0.641,3.302,3.5944,31.473,9.786,58.9395,0.931,8.289,2.954,6.027,31.473,2.954,30.451
C_169,alive,2006,24.426,39.627,0.358,1.442,12.424,0.468,10.559,19.3141,54.832,30.784,58.9395,1.084,15.205,20.79,3.233,54.832,21.526,53.39
C_169,alive,2007,28.747,64.227,0.359,0.098,14.105,-0.936,12.872,15.6782,84.943,38.101,1.627,-0.261,20.716,21.548,2.297,84.943,23.871,84.845
C_171,alive,1999,12.054,15.168,0.719,5.487,4.488,4.082,4.301,8.7094,28.889,18.512,7.2,4.768,13.721,3.49,-30.735,28.889,18.196,23.402
C_171,alive,2000,10.958,15.18,0.818,3.418,5.313,1.145,3.09,3.4838,27.076,17.102,6.325,2.6,11.896,2.664,-29.947,27.076,15.998,23.658
C_173,alive,1999,66.59,199.011,1.538,9.432,19.588,6.867,33.98,71.4595,240.42,75.951,58.9395,7.894,41.409,41.104,-4.954,240.42,45.155,230.988
C_173,alive,2000,65.211,214.831,1.593,4.739,15.065,2.319,31.701,21.9775,251.887,74.426,58.9395,3.146,37.056,40.533,-2.635,251.887,43.944,247.148
C_173,alive,2001,45.732,152.163,2.274,1.588,13.608,-1.041,17.827,19.2913,183.621,56.906,58.9395,-0.686,31.458,24.418,-3.676,183.621,27.228,182.033
C_173,alive,2003,40.342,115.63,2.105,-0.639,11.286,-3.787,16.164,21.5032,141.905,46.633,58.9395,-2.744,26.275,22.516,-10.776,141.905,25.036,142.544
C_173,alive,2004,38.433,117.106,1.71,1.371,14.364,-0.953,11.455,27.5079,143.954,45.189,58.9395,-0.339,26.848,19.348,-11.729,143.954,24.373,142.583
C_177,alive,1999,6.024,111.066,4.349,19.182,3.613,8.733,0.481,82.663,137.477,75.445,14.718,14.833,26.411,17.182,28.288,137.477,31.9,118.295
C_177,alive,2000,6.94,127.55,5.178,20.55,4.149,9.091,0.734,73.862,163.243,85.929,13.871,15.372,35.693,19.333,37.336,163.243,33.204,142.693
C_177,alive,2002,10.489,150.532,7.375,22.715,5.328,9.473,0.626,90.5111,189.244,128.481,19.299,15.34,38.712,22.78,36.452,189.244,42.079,166.529
